periodo,instituicao,tipo_de_especialidade,doentes_saidos,dias_de_internamento,length_patiant,new_var,year,month,week,weekday,doentes_saidos_lag,dias_de_internamento_lag,doentes_saidos_var,dias_de_internamento_var,instituicao1,length_stay_var,tipo_instituicao
2017-09-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Médica,1396,12621,9.04083094555874,2,2017,Sep,35,Fri,1276,11136,120,1485,"Instituto Português Oncologia de Coimbra, EPE",12.375,Cancer hospital
2017-09-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Médica,13809,149664,10.8381490332392,2,2017,Sep,35,Fri,12431,135083,1378,14581,"Centro Hospitalar Universitário Lisboa Central, EPE",10.5812772133527,University
2017-09-01,"Hospital de Cascais, PPP",Especialidade Médica,3805,34015,8.9395532194481,2,2017,Sep,35,Fri,3401,30486,404,3529,"Hospital de Cascais, PPP",8.73514851485149,Hospital
2017-09-01,"Hospital de Loures, PPP",Especialidade Médica,6241,62991,10.0930940554398,2,2017,Sep,35,Fri,5635,56625,606,6366,"Hospital de Loures, PPP",10.5049504950495,Hospital
2017-09-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,5810,38372,6.60447504302926,2,2017,Sep,35,Fri,5208,34333,602,4039,"Instituto Português Oncologia de Lisboa, EPE",6.7093023255814,Cancer hospital
2017-09-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Médica,3137,32297,10.2955052598024,2,2017,Sep,35,Fri,2840,29259,297,3038,"Centro Hospitalar do Médio Ave, EPE",10.2289562289562,Hospital
2017-09-01,"Hospital de Magalhães Lemos, EPE",Especialidade Médica,2086,38154,18.2905081495686,2,2017,Sep,35,Fri,1848,34074,238,4080,"Hospital de Magalhães Lemos, EPE",17.1428571428571,Hospital
2017-09-01,"Hospital Santa Maria Maior, EPE",Especialidade Médica,1989,16277,8.18350930115636,2,2017,Sep,35,Fri,1815,14740,174,1537,"Hospital Santa Maria Maior, EPE",8.83333333333333,Hospital
2017-09-01,"Instituto Português Oncologia do Porto, EPE",Especialidade Médica,3720,33783,9.08145161290323,2,2017,Sep,35,Fri,3340,30205,380,3578,"Instituto Português Oncologia do Porto, EPE",9.41578947368421,Cancer hospital
2017-09-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,4123,40784,9.89182634004366,2,2017,Sep,35,Fri,3736,36892,387,3892,"Unidade Local de Saúde do Nordeste, EPE",10.0568475452196,Hospital
2017-10-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Médica,2994,25333,8.46125584502338,2,2017,Oct,40,Sun,2672,22823,322,2510,"Unidade Local de Saúde do Baixo Alentejo, EPE",7.79503105590062,Hospital
2017-10-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Médica,8447,85787,10.1559133420149,2,2017,Oct,40,Sun,7642,77618,805,8169,"Centro Hospitalar Tondela-Viseu, EPE",10.1478260869565,Hospital
2017-10-01,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Especialidade Médica,241,22251,92.3278008298755,2,2017,Oct,40,Sun,218,20036,23,2215,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,96.304347826087,Hospital
2017-10-01,"Centro Hospitalar do Oeste, EPE",Especialidade Médica,5746,51892,9.03097807170205,2,2017,Oct,40,Sun,5187,46664,559,5228,"Centro Hospitalar do Oeste, EPE",9.35241502683363,Hospital
2017-10-01,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Médica,17974,165243,9.19344608879493,2,2017,Oct,40,Sun,16215,148760,1759,16483,"Centro Hospitalar Universitário de Lisboa Norte, EPE",9.37066515065378,University
2017-10-01,Centro Hospitalar Psiquiátrico de Lisboa,Especialidade Médica,1419,30375,21.4059196617336,2,2017,Oct,40,Sun,1261,27277,158,3098,Centro Hospitalar Psiquiátrico de Lisboa,19.6075949367089,Hospital
2017-10-01,"Hospital Distrital de Santarém, EPE",Especialidade Médica,7031,62412,8.87668894894041,2,2017,Oct,40,Sun,6354,56105,677,6307,"Hospital Distrital de Santarém, EPE",9.31610044313146,Hospital
2017-10-01,"Hospital de Braga, PPP",Especialidade Médica,9005,88335,9.80955024986119,2,2017,Oct,40,Sun,8190,79467,815,8868,"Hospital de Braga, EPE",10.880981595092,Hospital
2017-10-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,4547,45395,9.98350560809325,2,2017,Oct,40,Sun,4123,40784,424,4611,"Unidade Local de Saúde do Nordeste, EPE",10.875,Hospital
2017-11-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Médica,4660,39457,8.46716738197425,2,2017,Nov,44,Wed,4264,36168,396,3289,"Hospital Espírito Santo de Évora, EPE",8.30555555555556,Hospital
2017-11-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Médica,5146,43845,8.52020987174505,2,2017,Nov,44,Wed,4698,39727,448,4118,"Centro Hospitalar Universitário Cova da Beira, EPE",9.19196428571429,University
2017-11-01,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Especialidade Médica,257,24419,95.0155642023346,2,2017,Nov,44,Wed,241,22251,16,2168,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,135.5,Hospital
2017-11-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Médica,3550,26783,7.54450704225352,2,2017,Nov,44,Wed,3193,24261,357,2522,"Unidade Local de Saúde de Castelo Branco, EPE",7.06442577030812,Hospital
2017-11-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Médica,16672,180691,10.8379918426104,2,2017,Nov,44,Wed,15180,165007,1492,15684,"Centro Hospitalar Universitário Lisboa Central, EPE",10.5120643431635,University
2017-11-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Médica,6928,62793,9.06365473441109,2,2017,Nov,44,Wed,6335,57148,593,5645,"Centro Hospitalar de Setúbal, EPE",9.51939291736931,Hospital
2017-11-01,"Hospital de Cascais, PPP",Especialidade Médica,4660,41209,8.8431330472103,2,2017,Nov,44,Wed,4227,37677,433,3532,"Hospital de Cascais, PPP",8.15704387990762,Hospital
2017-11-01,"Hospital de Loures, PPP",Especialidade Médica,7591,77300,10.183111579502,2,2017,Nov,44,Wed,6922,70098,669,7202,"Hospital de Loures, PPP",10.7653213751868,Hospital
2017-11-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Médica,6463,68437,10.5890453349838,2,2017,Nov,44,Wed,5842,62170,621,6267,"Hospital de Vila Franca de Xira, EPE",10.0917874396135,Hospital
2017-11-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Médica,12400,140286,11.3133870967742,2,2017,Nov,44,Wed,11335,128013,1065,12273,"Hospital Professor Doutor Fernando Fonseca, EPE",11.5239436619718,Hospital
2017-11-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,7019,47028,6.70009972930617,2,2017,Nov,44,Wed,6401,42547,618,4481,"Instituto Português Oncologia de Lisboa, EPE",7.25080906148867,Cancer hospital
2017-11-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Médica,5698,52233,9.16690066690067,2,2017,Nov,44,Wed,5157,47374,541,4859,"Centro Hospitalar Entre Douro e Vouga, EPE",8.9815157116451,Hospital
2017-11-01,"Hospital Santa Maria Maior, EPE",Especialidade Médica,2438,20279,8.31788351107465,2,2017,Nov,44,Wed,2222,18339,216,1940,"Hospital Santa Maria Maior, EPE",8.98148148148148,Hospital
2017-11-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,6812,58852,8.63945977686436,2,2017,Nov,44,Wed,6167,53451,645,5401,"Unidade Local de Saúde do Alto Minho, EPE",8.37364341085271,Hospital
2017-11-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,4999,50213,10.0446089217844,2,2017,Nov,44,Wed,4547,45395,452,4818,"Unidade Local de Saúde do Nordeste, EPE",10.6592920353982,Hospital
2017-12-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Médica,3580,30610,8.55027932960894,2,2017,Dec,48,Fri,3297,27926,283,2684,"Unidade Local de Saúde do Baixo Alentejo, EPE",9.48409893992933,Hospital
2017-12-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Médica,5660,47803,8.44575971731449,2,2017,Dec,48,Fri,5146,43845,514,3958,"Centro Hospitalar Universitário Cova da Beira, EPE",7.70038910505837,University
2017-12-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Médica,24937,252681,10.1327745919718,2,2017,Dec,48,Fri,22950,231725,1987,20956,"Centro Hospitalar e Universitário de Coimbra, EPE",10.546552591847,University
2017-12-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Médica,1812,16561,9.13962472406181,2,2017,Dec,48,Fri,1676,15444,136,1117,"Instituto Português Oncologia de Coimbra, EPE",8.21323529411765,Cancer hospital
2017-12-01,"Hospital de Cascais, PPP",Especialidade Médica,5083,45142,8.88097580169191,2,2017,Dec,48,Fri,4660,41209,423,3933,"Hospital de Cascais, PPP",9.29787234042553,Hospital
2017-12-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Médica,13562,153397,11.3107948680136,2,2017,Dec,48,Fri,12400,140286,1162,13111,"Hospital Professor Doutor Fernando Fonseca, EPE",11.2831325301205,Hospital
2017-12-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,8464,90494,10.6916351606805,2,2017,Dec,48,Fri,7797,82786,667,7708,"Hospital Garcia de Orta, EPE",11.5562218890555,Hospital
2017-12-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,7419,51275,6.9113088017253,2,2017,Dec,48,Fri,7019,47028,400,4247,"Instituto Português Oncologia de Lisboa, EPE",10.6175,Cancer hospital
2017-12-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Médica,2780,20569,7.39892086330935,2,2017,Dec,48,Fri,2536,18715,244,1854,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",7.59836065573771,Hospital
2017-12-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Médica,7797,76995,9.87495190457868,2,2017,Dec,48,Fri,7096,69763,701,7232,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",10.3166904422254,Hospital
2017-12-01,"Hospital de Braga, PPP",Especialidade Médica,10776,107115,9.94014476614699,2,2017,Dec,48,Fri,9859,97403,917,9712,"Hospital de Braga, EPE",10.5910577971647,Hospital
2017-12-01,"Instituto Português Oncologia do Porto, EPE",Especialidade Médica,4936,43995,8.91308752025932,2,2017,Dec,48,Fri,4519,40950,417,3045,"Instituto Português Oncologia do Porto, EPE",7.3021582733813,Cancer hospital
2017-12-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,7438,64052,8.61145469212154,2,2017,Dec,48,Fri,6812,58852,626,5200,"Unidade Local de Saúde do Alto Minho, EPE",8.30670926517572,Hospital
2018-01-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Médica,1294,15840,12.241112828439,2,2018,Jan,1,Mon,,,1294,15840,"Centro Hospitalar Universitário do Algarve,EPE",12.241112828439,University
2018-01-01,"Centro Hospitalar de Leiria, EPE",Especialidade Médica,1080,8868,8.21111111111111,2,2018,Jan,1,Mon,,,1080,8868,"Centro Hospitalar de Leiria, EPE",8.21111111111111,Hospital
2018-01-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,502,5173,10.304780876494,2,2018,Jan,1,Mon,,,502,5173,"Unidade Local de Saúde da Guarda, EPE",10.304780876494,Hospital
2018-01-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Médica,340,2818,8.28823529411765,2,2018,Jan,1,Mon,,,340,2818,"Unidade Local de Saúde de Castelo Branco, EPE",8.28823529411765,Hospital
2018-01-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Médica,1573,17631,11.2085187539733,2,2018,Jan,1,Mon,,,1573,17631,"Centro Hospitalar Universitário Lisboa Central, EPE",11.2085187539733,University
2018-01-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Médica,736,6866,9.32880434782609,2,2018,Jan,1,Mon,,,736,6866,"Hospital de Vila Franca de Xira, EPE",9.32880434782609,Hospital
2018-01-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Médica,699,6567,9.39484978540773,2,2018,Jan,1,Mon,,,699,6567,"Unidade Local de Saúde de Matosinhos, EPE",9.39484978540773,Hospital
2018-02-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Médica,645,5409,8.38604651162791,2,2018,Feb,5,Thu,318,2750,327,2659,"Unidade Local de Saúde do Baixo Alentejo, EPE",8.13149847094801,Hospital
2018-02-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Médica,2445,30821,12.6057259713701,2,2018,Feb,5,Thu,1294,15840,1151,14981,"Centro Hospitalar Universitário do Algarve,EPE",13.015638575152,University
2018-02-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Médica,934,8728,9.34475374732334,2,2018,Feb,5,Thu,482,4527,452,4201,"Centro Hospitalar Universitário Cova da Beira, EPE",9.29424778761062,University
2018-02-01,"Centro Hospitalar de Leiria, EPE",Especialidade Médica,2028,16882,8.32445759368836,2,2018,Feb,5,Thu,1080,8868,948,8014,"Centro Hospitalar de Leiria, EPE",8.4535864978903,Hospital
2018-02-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Médica,284,2766,9.73943661971831,2,2018,Feb,5,Thu,153,1326,131,1440,"Instituto Português Oncologia de Coimbra, EPE",10.9923664122137,Cancer hospital
2018-02-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,961,10039,10.4464099895942,2,2018,Feb,5,Thu,502,5173,459,4866,"Unidade Local de Saúde da Guarda, EPE",10.6013071895425,Hospital
2018-02-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Médica,1424,12025,8.44452247191011,2,2018,Feb,5,Thu,748,6246,676,5779,"Centro Hospitalar de Setúbal, EPE",8.54881656804734,Hospital
2018-02-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Médica,1692,16557,9.7854609929078,2,2018,Feb,5,Thu,871,8350,821,8207,"Centro Hospitalar Médio Tejo, EPE",9.99634591961023,Hospital
2018-02-01,"Hospital de Cascais, PPP",Especialidade Médica,928,8122,8.75215517241379,2,2018,Feb,5,Thu,514,4359,414,3763,"Hospital de Cascais, PPP",9.08937198067633,Hospital
2018-02-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,1520,16028,10.5447368421053,2,2018,Feb,5,Thu,807,8361,713,7667,"Hospital Garcia de Orta, EPE",10.7531556802244,Hospital
2018-02-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,1188,8415,7.08333333333333,2,2018,Feb,5,Thu,639,4427,549,3988,"Instituto Português Oncologia de Lisboa, EPE",7.26411657559199,Cancer hospital
2018-02-01,"Hospital Santa Maria Maior, EPE",Especialidade Médica,584,5185,8.87842465753425,2,2018,Feb,5,Thu,323,2681,261,2504,"Hospital Santa Maria Maior, EPE",9.59386973180077,Hospital
2018-02-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,1359,10983,8.08167770419426,2,2018,Feb,5,Thu,716,5661,643,5322,"Unidade Local de Saúde do Alto Minho, EPE",8.27682737169518,Hospital
2018-02-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,979,10593,10.8202247191011,2,2018,Feb,5,Thu,495,5441,484,5152,"Unidade Local de Saúde do Nordeste, EPE",10.6446280991736,Hospital
2018-03-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Médica,3721,46003,12.3630744423542,2,2018,Mar,9,Thu,2445,30821,1276,15182,"Centro Hospitalar Universitário do Algarve,EPE",11.8981191222571,University
2018-03-01,Hospital Dr. Francisco Zagalo,Especialidade Médica,80,1365,17.0625,2,2018,Mar,9,Thu,52,888,28,477,Hospital Dr. Francisco Zagalo,17.0357142857143,Hospital
2018-03-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Médica,437,4262,9.75286041189931,2,2018,Mar,9,Thu,284,2766,153,1496,"Instituto Português Oncologia de Coimbra, EPE",9.77777777777778,Cancer hospital
2018-03-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Médica,4608,51339,11.1412760416667,2,2018,Mar,9,Thu,3021,33780,1587,17559,"Centro Hospitalar Universitário Lisboa Central, EPE",11.0642722117202,University
2018-03-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Médica,3684,42961,11.6615092290988,2,2018,Mar,9,Thu,2414,28602,1270,14359,"Hospital Professor Doutor Fernando Fonseca, EPE",11.3062992125984,Hospital
2018-03-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,1809,12831,7.09286898839138,2,2018,Mar,9,Thu,1188,8415,621,4416,"Instituto Português Oncologia de Lisboa, EPE",7.11111111111111,Cancer hospital
2018-03-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Médica,3908,39123,10.0110030706244,2,2018,Mar,9,Thu,2582,25467,1326,13656,"Centro Hospitalar Universitário de São João, EPE",10.2986425339367,University
2018-03-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Médica,2835,33332,11.7573192239859,2,2018,Mar,9,Thu,1936,22232,899,11100,"Centro Hospitalar Universitário do Porto, EPE",12.3470522803115,University
2018-03-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Médica,852,6413,7.52699530516432,2,2018,Mar,9,Thu,585,4383,267,2030,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",7.60299625468165,Hospital
2018-03-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Médica,3887,32285,8.30589143298174,2,2018,Mar,9,Thu,2632,21573,1255,10712,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",8.53545816733068,Hospital
2018-03-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Médica,2926,27650,9.44976076555024,2,2018,Mar,9,Thu,1938,18459,988,9191,"Hospital da Senhora da Oliveira, Guimarães, EPE",9.30263157894737,Hospital
2018-03-01,"Hospital Santa Maria Maior, EPE",Especialidade Médica,870,7886,9.06436781609195,2,2018,Mar,9,Thu,584,5185,286,2701,"Hospital Santa Maria Maior, EPE",9.44405594405594,Hospital
2018-04-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Médica,1001,8811,8.8021978021978,2,2018,Apr,13,Sun,774,6605,227,2206,"Unidade Local de Saúde do Litoral Alentejano, EPE",9.71806167400881,Hospital
2018-04-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Médica,6095,68354,11.2147662018048,2,2018,Apr,13,Sun,4608,51339,1487,17015,"Centro Hospitalar Universitário Lisboa Central, EPE",11.4425016812374,University
2018-04-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Médica,2868,29541,10.3002092050209,2,2018,Apr,13,Sun,2230,22424,638,7117,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",11.1551724137931,Hospital
2018-04-01,"Hospital Santa Maria Maior, EPE",Especialidade Médica,1154,10340,8.96013864818024,2,2018,Apr,13,Sun,870,7886,284,2454,"Hospital Santa Maria Maior, EPE",8.64084507042254,Hospital
2018-04-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Médica,2565,23687,9.23469785575049,2,2018,Apr,13,Sun,1975,18209,590,5478,"Unidade Local de Saúde de Matosinhos, EPE",9.28474576271186,Hospital
2018-04-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,2665,22522,8.45103189493433,2,2018,Apr,13,Sun,2014,16808,651,5714,"Unidade Local de Saúde do Alto Minho, EPE",8.77726574500768,Hospital
2018-05-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Médica,1238,10687,8.63247172859451,2,2018,May,18,Tue,1001,8811,237,1876,"Unidade Local de Saúde do Litoral Alentejano, EPE",7.91561181434599,Hospital
2018-05-01,Hospital Dr. Francisco Zagalo,Especialidade Médica,118,2289,19.3983050847458,2,2018,May,18,Tue,96,1822,22,467,Hospital Dr. Francisco Zagalo,21.2272727272727,Hospital
2018-05-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Médica,1610,13532,8.40496894409938,2,2018,May,18,Tue,1289,10783,321,2749,"Unidade Local de Saúde de Castelo Branco, EPE",8.56386292834891,Hospital
2018-05-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Médica,7601,85199,11.2089198789633,2,2018,May,18,Tue,6095,68354,1506,16845,"Centro Hospitalar Universitário Lisboa Central, EPE",11.1852589641434,University
2018-05-01,Centro Hospitalar Psiquiátrico de Lisboa,Especialidade Médica,784,16057,20.4808673469388,2,2018,May,18,Tue,612,12642,172,3415,Centro Hospitalar Psiquiátrico de Lisboa,19.8546511627907,Hospital
2018-05-01,"Hospital de Loures, PPP",Especialidade Médica,3867,41533,10.7403672097233,2,2018,May,18,Tue,3154,33419,713,8114,"Hospital de Loures, PPP",11.3800841514727,Hospital
